GO.ID	Term	Annotated	Significant	Expected	classic
GO:0002439	chronic inflammatory response to antigen...	1	1	0	0.0034
GO:0009445	putrescine metabolic process	1	1	0	0.0034
GO:0009446	putrescine biosynthetic process	1	1	0	0.0034
GO:0019510	S-adenosylhomocysteine catabolic process	1	1	0	0.0034
GO:0033387	putrescine biosynthetic process from orn...	1	1	0	0.0034
GO:0038166	angiotensin-activated signaling pathway	1	1	0	0.0034
GO:0071268	homocysteine biosynthetic process	1	1	0	0.0034
GO:1904385	cellular response to angiotensin	1	1	0	0.0034
GO:1990776	response to angiotensin	1	1	0	0.0034
GO:1902033	regulation of hematopoietic stem cell pr...	2	1	0.01	0.0068
GO:1902035	positive regulation of hematopoietic ste...	2	1	0.01	0.0068
GO:0090407	organophosphate biosynthetic process	254	4	0.86	0.0079
GO:0097164	ammonium ion metabolic process	42	2	0.14	0.0084
GO:0002437	inflammatory response to antigenic stimu...	3	1	0.01	0.0102
GO:0002544	chronic inflammatory response	3	1	0.01	0.0102
GO:0006596	polyamine biosynthetic process	3	1	0.01	0.0102
GO:0010765	positive regulation of sodium ion transp...	3	1	0.01	0.0102
GO:0033353	S-adenosylmethionine cycle	3	1	0.01	0.0102
GO:0071425	hematopoietic stem cell proliferation	3	1	0.01	0.0102
GO:1901532	regulation of hematopoietic progenitor c...	3	1	0.01	0.0102
GO:0006090	pyruvate metabolic process	49	2	0.17	0.0113
GO:0006595	polyamine metabolic process	4	1	0.01	0.0135
GO:0051186	cofactor metabolic process	298	4	1.01	0.0138
GO:0031035	myosin filament disassembly	5	1	0.02	0.0169
GO:0031037	myosin II filament disassembly	5	1	0.02	0.0169
GO:0031269	pseudopodium assembly	5	1	0.02	0.0169
GO:0031271	lateral pseudopodium assembly	5	1	0.02	0.0169
GO:0031272	regulation of pseudopodium assembly	5	1	0.02	0.0169
GO:0031273	negative regulation of pseudopodium asse...	5	1	0.02	0.0169
GO:0031275	regulation of lateral pseudopodium assem...	5	1	0.02	0.0169
